product_name,category,price,merchant_info,review,review_title,reviewer_name,rating,product_url,product_sku,country,date
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"Its definitely of good quality but not sure about the fit. Im 5”2, usually buy ‘petite’ jeans, surprisingly the leggings (size ‘S’) are sort of short (10cm above my ankles) but not tight around knees at all...
Overall - good quality and i like the side pockets! Also leggings do feel very warm and thick just wish they were a bit longer and fitted tighter at the bottom.",Too short for a petite..,Irina,4.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United Kingdom,2021-02-28
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"Little bit bigger than expected, if bought again would go down a size",Happy with my purchase,Julie Hulston,4.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United Kingdom,2021-03-17
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"These are perfect for what I wanted. I had tried ordering before, but all were too short, or not any warmer than regular yoga pants. I wanted these for outdoor walking in winter, in Quebec. They are warm enough, and they block the wind. And they are full length, whereas some others were more like capris!!",Finally - the right warmth & length.,Lesley N.,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR,Canada,2021-02-08
"Yogipace,Women's 25""/28""/31""/34""/36"" Water Resistant Thick Thermal Fleece Lined Leggings","Clothing, Shoes & Jewelry",40.99,Amazon.com,"Perfect fit for 5' 2"" and under , good quality fabric , lovely and warm",Excellent value quality product,Amazon Customer,5.0,https://www.amazon.com/dp/B099YSGSJ1/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B099YSGSJ1&pd_rd_w=sFGNQ&content-id=amzn1.sym.0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_p=0d1092dc-81bb-493f-8769-d5c802257e94&pf_rd_r=3T0JR8VF7ENJ189SEM9K&pd_rd_wg=V9DJ9&pd_rd_r=d95e3cf1-427c-4ba8-8d28-1cbe137eecdb&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy,B082WZ85LR, United Kingdom,2021-02-16
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"I own this top in every color offered except white… I just don’t buy white workout tops. The material is light and airy. The fit under the arms is perfect. The armholes are not oversized. I also like the length of the top. It covers my bum, which I prefer. The color selection is fabulous. I love the heathered purple, red, blue, and teal. I workout 6 days a week. This is a comfortable, nice looking top to wear to the gym. I’m a 40C and the XL fit me perfect.",My favorite workout top!,Kelly D-M,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-09-10
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"I have bought about 10 of these, in various colors (and sizes, as I lost weight). I would like more color choices, especially the solid colors (not heathered). These sizes are true for women who have a waist; for a senior, size up one if you don't want it to be snug around the middle.",Great workout and tennis top,JanitaB,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-09-20
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,Nice shirt but a Small is too big if you are an XS. It’s also long and I’m over 5’6”,If you wear XS then S is too big,Anonymous,4.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-09-20
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,Perfect for pickle ball or walking. I have 4 different colors. Love them all.,Exercise top,Kindle Customer,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-09-20
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,The blue one had a small tear in the seam but I was able to stitch it closed,Long enough to cover the important areas,Danielle,4.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-08-12
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"Purchased the ICTIVE Women's Loose fit Yoga Top in a size large. The top was not as loose as expected. The top fit more like a medium across the bust. I am 5'6"", 130 lbs., 36D. Wish the armholes were just a bit wider. The fabric is very soft and comfortable. Colors are great.","Comfortable, but not loose",DoxieLover,4.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-07-16
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,Love them. Good coverage for 50+,Perfect fit,Amazon Customer,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-09-06
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,I hate when the arm pits are huge and this fits me well,Good top,Debra L. Bryant,4.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3, United States,2023-08-09
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"Loved how it fit, a bit long but I still love it. I would recommend this top",Fits exactly to actual size,Connie Hesketh,4.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3,Canada,2023-08-19
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,Fits as advertised. Great shirt for running on hot days.,Great quality,Amazon Customer,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3,Canada,2023-08-04
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,Nice Top but fabric is a little too thin for an active top - Does not hang as nicely as it should,Nice Top but fabric is a little too thin for an active top - Does not hang as nicely as it should,Elle Kaye,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3,Canada,2023-06-21
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"This is a really nice tank top lightweight, soft,
good cut and bright for summer - definitely recommended",Great light tee for exercise & summer,CA,5.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3,Canada,2023-06-10
ICTIVE Workout Tank Tops for Women Breathable Mesh Racerback Tank Tops Muscle Tank Backless Running Tank Tops,"Clothing, Shoes & Jewelry",18.98,Amazon.com,"Le Small est trop grand. Je fais 5pi6, 115lbs et 32C. Ne se fait pas dans plus petit… dommage car super belle et bonne qualité de tissus.",Trop grand,Chantale Carette,3.0,https://www.amazon.com/dp/B07KS77X5Z/ref=sspa_dk_detail_3?psc=1&pd_rd_i=B07KS77X5Z&pd_rd_w=IOW0d&content-id=amzn1.sym.a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_p=a53ea610-e450-44d1-897e-68c0c718bf50&pf_rd_r=J02971HBBK8NQ39WCASP&pd_rd_wg=QzxHp&pd_rd_r=e186b5bc-a797-41c4-a68b-6cbdf19a8a31&s=apparel&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWxfdGhlbWF0aWM,B07Q88YNF3,Canada,2023-07-03
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Summary: This is a review for the black ""Camper"" style Expedition watch with a black Velcro Fast Wrap band. This style is unique from the other Expedition Acadia watches offered by Amazon in that it has water resistance of 100M instead of 50M for the other models. I have seen some non-Amazon reviews showing this same black Timex Expedition watch with 50M water resistance, but mine is 100M. I believe that there is also a white dial version of this watch, too, that is available on Amazon, but it is listed separately from the other Acadia models.

A quick rundown of watch details: 38mm resin case, quartz movement, 100M water resistant, Indiglo, push crown at 3 o'clock with modest protectors flanking the crown, date complication, hackable second hand, stainless steel screw down case back, Fast Wrap Velcro band, black dial, white Arabic numerals, small military time designations, flush acrylic face, white lumed minute and hour hands, and red second hand. All in all, a very simple watch design.

Pros: Easy to read, durable, light weight, the second hand lines up with the dial markers, accurate, very comfortable band, excellent water resistance, Indiglo backlighting feature is excellent

Cons: None, really. If I had to come up with some, I would say average lume on hands, will eventually have to replace the battery

Review: The first thing I would say is that if you can still find one of these and you are in the market for a solid, dependable military-style field watch, stop reading this and buy it now while you can. At 30-ish dollars, you can't go wrong and there isn't much to lose.

I have always been hard on watches. I have a digital Casio G-Shock, but I wanted a simple, analog field watch (without all the *stuff* on it) as a different style of beater watch. After some searching and looking at a lot of different watch reviews online (including reviews from soldiers who purchased Timex Campers like this one at the PX and wore them in the field), this popped up on Amazon and I purchased it.

I have had it for a little over a month now and it has been a faithful companion during that time. I don't go out of my way to abuse my possessions, but this Timex hasn't been coddled, either. It's gone to work with me in an office setting, but it also does real yardwork with me, I have taken it hiking, I have submerged it in water, I workout with it on, and I have had no problems with it at all. It has gotten a little scuffed up and dirty, but it cleans up nicely, including the Velcro. It has gotten a few good bumps and it's just fine. The face isn't rounded and doesn't stick out above the surface of the watch, so it won't get scratched up so easily. When it does invariably get scratched though, it should be easy enough to polish out the blemishes.

For what it's worth, if you are looking for a comfortable band, particularly if you have a larger wrist like I do (8""), the Velcro band is really nice. It fits perfectly every time, it isn't scratchy at all, it dries out quickly, it stays secure at all times, and it never feels sticky like the regular resin-type bands do. I wasn't sure if I would like it, but now I'm not sure if I would want to go back to another resin band.

The watch has been fairly accurate. As soon as I received it from Amazon, I set it using www.time.gov. During the time that I have had it, it has lost only four seconds. That's not too bad at all. With a quartz movement, I didn't expect any less. It is easy to set both the time and date. The second hand is hackable, so synchronized time-setting is possible.

The uncluttered dial is easy to read. The numbers are crisp. The hands are clear. The date window doesn't require a second look. One of the characteristics of this watch that will please some of the more exacting watch owners out there is the fact that the second hand movement lines up with the markers as the second hand moves around the dial. Some watches have analog movements where the second hand fails to properly land on the markers, but not this one!

The watch isn't too large, so it slips nicely under one's sleeve, but yet it isn't so small that it looks like a kid's timepiece. Even as a bigger, taller guy with a larger wrist, the watch still looks appropriate on me. It is also very light and I forget that I'm wearing a watch.

There really aren't too many things that I don't like about the watch. The lume on the hands isn't outstanding. It's fine, but what lume it has is not going to garner awards. The hour and minute hands have lume, but there is no lume on the dial or second hand. That said, it is important to remember that this is not a dive watch. The Indiglo works very nicely though. In absolute darkness, the Indiglo function works perfectly.

Having to replace the watch battery someday will stink, but only because I worry about losing water resistance due to improper battery and O-ring installation. I like the watch enough that I will probably just pay to send it to Timex, have them replace the battery, give it a once over, and then ship it back to me. I would rather have the manufacturer do it right than have a jeweler screw it up. Yeah, I know, it's only a $30 watch, but it's a really well-designed $30 watch and I like it. It feels like somebody took time to engineer this watch right. It may sound kind of silly, but it's like somebody actually cared when this watch was being designed and built. It is a lot like driving past a simple, old building in town that has a special architectural character to it. It just looks and feels like it was thoughtfully designed to do something very specific. That's what this watch is like.

That leads me to my last point. I may be wrong, but I don't think Timex makes this model anymore. Why not? They make a lot of other ones that are prettier, have GPS, can pay for groceries, or whatever, but they aren't going to last like this one. This is a tremendous watch and blows away all of the other Expedition models. Why is it that such a great watch like this gets discontinued? Is it because it is too old-fashioned? Is it boring? Nobody bought it? Well, if it pops up for sale on Amazon, and you're in the market for this simple, camper-style watch, you should plunk down your $30 or so and get it. Many times, the old-fashioned, ""boring"" ones make the best life partners.","Many Times, the Old-Fashioned, ""Boring"" Ones Make the Best Life Partners",FRN,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2021-08-27
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"I like this watch a lot! It's easy to read, looks good, and the built in light is a great feature. The only complaint I have with it is, it's very loud. If you have it anywhere in your room at night, you will be able to hear it. I've had to place it in a drawer at night so I can't hear it anymore. Also, I've occasionally been able to hear it out in public, which I don't think is normal for watches.",Great watch! But a little loud,Mark Mackisey,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-08-27
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Purchased this for my wife to have a more outdoorsy watch, it looks fantastic! Ticks are loud enough to hear when it's real quiet, and it did scratch easily the first time she dinged it up, but even with a few chips and scratches it still does the job",Great all around watch,Josh,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-09-09
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,great watch. switched out to my old band as Leather and my sweat do not get along.,great watch. switched out to my old band as Leather and my sweat do not get along.,Bryce Anderson,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-09-14
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"I purchased this watch for my husband who wanted to switch from an elastic band to fabric. So far he likes it. The numbers are easy to read, the light helps with night time viewing and he said it is comfortable to wear. So I guess there are no complaints.","""Time"" will tell!",cindy roof,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-09-01
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,I like this timepiece because it has bright white easily readable numerals all the way around with 24 hour numerals also. I especially like analog watches and it also has the date feature. The olive green gives it a “military” look that I enjoy also. I wear it on vacations and when I go hiking.,Simplicity,SDMike,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-08-24
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Pleasure to wear, simple dial and clarity is wonderful - crystal clear during the day and clearly readable with indiglo at night ( even with half open eyes ) ! The strap material - which I liken to car seatbelt material is wonderful and never cuts into the skin. The ticking noise is not too much - though I have had some complaints from some who have sat closely to my left in quiet environment. I wear this to bed and this noise does not bother me. !! Americana at its best !","Simple, clean & comfortable",Le User,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-08-09
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,Mine does not have a light. Its simple and thats what I like most,"What's not to like. Easy to read, keeps perfect time and inexpensive",Rj Masterson,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United States,2023-09-17
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Having worn this watch almost every day since January 2009, I've found it very reliable. I'm on my 3rd strap and 5th battery. The ""glow"" function doesn't work as well as it did, but after 14 years faithful service I've got no intention of replacing it and it's ""good enough"". I bought my for £13.39 and they've obviously put the price up as its just too reliable. I've been hiking, fishing, camping and wild camping with it on an never had a problem. I've never taken it swimming, so can't comment on that. I only looked at the page to see if they still sell them as I'd buy a replacement without hesitation. If you're of the ""buy once, repair rather than replace"" mindset then this is a good, no frills, reliable watch.","Bought in 2009, still going in 2023",Ollie S.,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United Kingdom,2023-09-05
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Comfortable watch, where the watch mounts to the strap it is elasticated so allows for good flexibility on the wrist with a sporty look, I wear this watch in a workshop environment it seems to be holding up to harsh conditions well, rugged and durable looks good on the wrist, clear and easy to read the time, good value for money, low noise. Can’t really argue for the money if you’re after a daily beater of a watch the timex expedition does it well.",Comfortable cheap watch,Sam Tompkins,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA, United Kingdom,2023-08-31
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,Reçu ce 18 août parfait joliecmontre et de marque timex,De la recevoir,robert maito,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA,France,2023-08-18
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Ich liebe diese Uhr! Sie hat meine Erwartungen sogar übertroffen. Ich trage sie seit über 1 Jahr fast täglich und habe sie vielseitig getestet.
Hitze - 2 Wochen auf Lanzarote (u.A. in der Wüste bei über 35°C
Wasser - beim Schwimmen mit Chlorwasser keine Probleme
Beim Duschen ebenfalls keine Probleme
Kälte - bei -15°C in Schweden, alles ohne Probleme.
Das NATO Armband ist, trotz der Verstärkung und Steifigkeit sehr angenehm zu tragen, sodass ich die Uhr sogar beim Schlafen am Handgelenk lasse.
Bei handwerklichen Arbeiten wie Sägen, Hämmern etc. war auch alles schick.
Einzig das Glas hat (verständlicherweise) gelitten. Ich werde es demnächst mit entsprechender Politur wieder glätten.
Wer eine robuste Outdoor und Alltagsuhr sucht, sollte hier zugreifen!",Die beste Timex Outdoor/Alltagsuhr,Nathaniel87,5.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA,Germany,2023-09-09
Timex Men's Expedition Acadia Full Size Watch,"Clothing, Shoes & Jewelry",35.03,Amazon.com,"Le boîtier de la montre est en plastique.
Le tic tac des secondes est bruyant, ça peut gêner lorsqu'on travaille dans le calme par exemple.",Montre correcte,Client d'Amazon,4.0,https://www.amazon.com/Timex-T42571-Expedition-Camper-Green/dp/B000SZNSVA/ref=sr_1_3?c=ts&keywords=Men%27s%2BWrist%2BWatches&qid=1695434478&s=apparel&sr=1-3&ts_id=6358540011&th=1,B000SZNSVA,France,2023-08-03
